CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Customer_Segment
16816.0,103,4,417.06000000000006,2,4,2,242,Others
16817.0,3,9,1604.75,5,5,4,554,Others
16818.0,11,11,3349.5699999999997,5,5,5,555,Champions
16820.0,96,1,497.61,2,1,3,213,Others
16823.0,227,1,358.37999999999994,1,1,2,112,Others
16824.0,16,2,460.64,4,3,2,432,Others
16825.0,39,2,775.1800000000001,3,3,3,333,Others
16826.0,51,1,341.70000000000005,3,1,2,312,Others
16828.0,93,2,128.5,2,3,1,231,Others
16829.0,157,1,197.22,2,1,1,211,Others
16830.0,39,1,325.90999999999997,3,1,2,312,Others
16832.0,184,3,199.15,1,3,1,131,Others
16833.0,1,4,1106.53,5,4,4,544,Loyal Customers
16834.0,228,1,413.46000000000004,1,1,2,112,Others
16835.0,128,2,180.85000000000002,2,3,1,231,Others
16836.0,40,2,251.87,3,3,2,332,Others
16837.0,31,11,3170.9799999999996,4,5,5,455,Potential Loyalists
16838.0,197,2,588.85,1,3,3,133,Others
16839.0,9,34,16594.35,5,5,5,555,Champions
16841.0,37,6,1869.82,3,5,4,354,Others
16842.0,101,3,1264.19,2,3,4,234,Others
16843.0,43,16,10196.570000000002,3,5,5,355,New Customers
16846.0,50,1,214.32000000000002,3,1,1,311,Others
16847.0,43,1,193.44,3,1,1,311,Others
16848.0,53,1,281.42,3,1,2,312,Others
16849.0,187,1,124.57,1,1,1,111,Lost Customers
16850.0,334,1,332.41,1,1,2,112,Others
16851.0,4,3,342.45000000000005,5,3,2,532,Others
16852.0,10,2,144.91,5,3,1,531,Others
16855.0,24,2,328.40000000000003,4,3,2,432,Others
16856.0,15,1,35.400000000000006,4,1,1,411,Others
16858.0,369,1,375.69000000000005,1,1,2,112,Others
16859.0,145,2,747.8100000000001,2,3,3,233,Others
16861.0,60,2,173.76,3,3,1,331,Others
16863.0,31,2,502.8,4,3,3,433,Others
16866.0,141,3,207.73999999999998,2,3,1,231,Others
16869.0,23,4,825.4200000000001,4,4,3,443,Others
16871.0,22,6,2812.34,4,5,5,455,Potential Loyalists
16872.0,77,3,680.02,2,3,3,233,Others
16873.0,5,6,7123.620000000001,5,5,5,555,Champions
16875.0,67,5,2095.53,3,4,5,345,Others
16877.0,12,6,853.7199999999999,5,5,3,553,Others
16878.0,84,1,13.3,2,1,1,211,Others
16880.0,31,7,1519.0800000000002,4,5,4,454,Others
16881.0,67,1,432.0,3,1,2,312,Others
16882.0,67,3,705.12,3,3,3,333,Others
16883.0,187,2,276.72999999999996,1,3,2,132,Others
16884.0,38,2,429.84000000000003,3,3,2,332,Others
16885.0,15,3,471.51,4,3,2,432,Others
16887.0,35,1,194.88000000000002,3,1,1,311,Others
16889.0,195,3,1578.67,1,3,4,134,Others
16891.0,2,5,809.7,5,4,3,543,Others
16892.0,1,5,525.5400000000001,5,4,3,543,Others
16893.0,367,1,145.93,1,1,1,111,Lost Customers
16895.0,65,1,219.14000000000001,3,1,1,311,Others
16897.0,299,2,289.78,1,3,2,132,Others
16898.0,26,3,508.81,4,3,3,433,Others
16899.0,8,6,1281.56,5,5,4,554,Others
16900.0,17,3,887.11,4,3,3,433,Others
16902.0,116,1,1706.88,2,1,4,214,Others
16903.0,29,1,373.24,4,1,2,412,Others
16904.0,4,16,3754.27,5,5,5,555,Champions
16905.0,5,7,3102.4300000000003,5,5,5,555,Champions
16906.0,82,4,579.7700000000003,2,4,3,243,Others
16907.0,29,5,981.65,4,4,4,444,Others
16909.0,72,1,379.14,2,1,2,212,Others
16910.0,4,8,1510.06,5,5,4,554,Others
16912.0,29,11,2575.38,4,5,5,455,Potential Loyalists
16913.0,290,1,113.44,1,1,1,111,Lost Customers
16914.0,36,1,208.45999999999995,3,1,1,311,Others
16915.0,9,6,621.6800000000001,5,5,3,553,Others
16916.0,24,2,576.2600000000001,4,3,3,433,Others
16917.0,277,1,391.52000000000004,1,1,2,112,Others
16918.0,50,6,1068.8200000000002,3,5,4,354,Others
16919.0,156,11,2596.4500000000003,2,5,5,255,Others
16921.0,61,1,169.79000000000002,3,1,1,311,Others
16923.0,12,19,7247.610000000001,5,5,5,555,Champions
16924.0,21,3,846.75,4,3,3,433,Others
16926.0,371,1,230.25000000000003,1,1,1,111,Lost Customers
16927.0,116,3,543.0500000000001,2,3,3,233,Others
16928.0,80,17,2847.6,2,5,5,255,Others
16929.0,4,7,1295.3899999999999,5,5,4,554,Others
16930.0,26,3,380.54999999999995,4,3,2,432,Others
16931.0,5,21,4604.219999999999,5,5,5,555,Champions
16932.0,53,1,161.93999999999997,3,1,1,311,Others
16933.0,1,2,563.23,5,3,3,533,Others
16934.0,55,2,950.9300000000001,3,3,4,334,Others
16936.0,26,1,262.68,4,1,2,412,Others
16938.0,9,4,2736.38,5,4,5,545,Others
16940.0,52,3,3049.88,3,3,5,335,Others
16942.0,13,9,1920.59,5,5,4,554,Others
16943.0,212,3,816.7299999999999,1,3,3,133,Others
16945.0,22,19,4345.5,4,5,5,455,Potential Loyalists
16947.0,236,1,406.48,1,1,2,112,Others
16948.0,139,3,435.02000000000004,2,3,2,232,Others
16949.0,4,6,1286.2700000000002,5,5,4,554,Others
16950.0,57,3,1178.56,3,3,4,334,Others
16951.0,135,3,1277.7500000000002,2,3,4,234,Others
16952.0,109,2,167.60999999999999,2,3,1,231,Others
16953.0,30,1,20.8,4,1,1,411,Others
16954.0,1,9,2085.08,5,5,5,555,Champions
16955.0,185,4,518.67,1,4,3,143,Others
16956.0,18,1,308.74,4,1,2,412,Others
16957.0,239,2,416.64,1,3,2,132,Others
16959.0,87,1,117.35000000000001,2,1,1,211,Others
16960.0,39,3,507.05,3,3,3,333,Others
16961.0,116,1,234.17000000000002,2,1,1,211,Others
16963.0,187,1,110.55000000000001,1,1,1,111,Lost Customers
16965.0,227,1,201.18999999999994,1,1,1,111,Lost Customers
16966.0,8,7,2154.9700000000003,5,5,5,555,Champions
16967.0,189,1,319.02,1,1,2,112,Others
16968.0,4,2,439.43,5,3,2,532,Others
16969.0,39,3,650.4100000000001,3,3,3,333,Others
16971.0,38,1,357.21,3,1,2,312,Others
16976.0,267,1,251.51999999999998,1,1,2,112,Others
16978.0,78,1,344.3299999999999,2,1,2,212,Others
16979.0,4,6,1852.0,5,5,4,554,Others
16980.0,255,2,1078.9600000000003,1,3,4,134,Others
16982.0,61,1,384.06,3,1,2,312,Others
16983.0,13,7,1931.25,5,5,4,554,Others
16984.0,88,2,4481.35,2,3,5,235,Others
16985.0,17,10,5464.119999999999,4,5,5,455,Potential Loyalists
16986.0,30,2,1873.2,4,3,4,434,Others
16987.0,3,7,1625.0500000000002,5,5,4,554,Others
16988.0,5,1,126.12,5,1,1,511,Others
16989.0,7,6,1133.25,5,5,4,554,Others
16990.0,219,1,179.0,1,1,1,111,Lost Customers
16992.0,11,5,1614.3099999999997,5,4,4,544,Loyal Customers
16996.0,30,6,1456.9600000000003,4,5,4,454,Others
16997.0,288,3,702.0,1,3,3,133,Others
16998.0,150,4,295.0,2,4,2,242,Others
16999.0,23,2,484.82,4,3,2,432,Others
17001.0,1,11,3989.5699999999997,5,5,5,555,Champions
17002.0,86,3,1493.7300000000002,2,3,4,234,Others
17004.0,46,2,1412.9400000000003,3,3,4,334,Others
17006.0,5,4,781.78,5,4,3,543,Others
17007.0,51,6,889.9299999999998,3,5,3,353,Others
17010.0,18,1,195.36,4,1,1,411,Others
17011.0,30,1,270.9,4,1,2,412,Others
17014.0,8,3,586.3299999999999,5,3,3,533,Others
17015.0,29,3,1842.56,4,3,4,434,Others
17017.0,3,20,8694.26,5,5,5,555,Champions
17018.0,41,2,920.1,3,3,3,333,Others
17019.0,11,4,1272.6100000000001,5,4,4,544,Loyal Customers
17022.0,31,1,71.0,4,1,1,411,Others
17024.0,45,3,95.85,3,3,1,331,Others
17025.0,61,3,357.77,3,3,2,332,Others
17026.0,185,2,154.82999999999998,1,3,1,131,Others
17027.0,79,6,890.2900000000001,2,5,3,253,Others
17029.0,111,2,716.0,2,3,3,233,Others
17030.0,64,1,146.87000000000003,3,1,1,311,Others
17031.0,12,2,380.35,5,3,2,532,Others
17033.0,86,3,1030.14,2,3,4,234,Others
17034.0,16,3,745.5200000000001,4,3,3,433,Others
17035.0,246,2,433.53,1,3,2,132,Others
17037.0,88,1,1267.32,2,1,4,214,Others
17038.0,30,1,112.40000000000002,4,1,1,411,Others
17040.0,138,1,449.72999999999996,2,1,2,212,Others
17041.0,27,3,1081.57,4,3,4,434,Others
17042.0,3,5,1044.38,5,4,4,544,Loyal Customers
17043.0,32,4,1735.18,4,4,4,444,Others
17044.0,25,1,948.48,4,1,4,414,Others
17045.0,113,3,339.43999999999994,2,3,2,232,Others
17046.0,157,1,642.0199999999999,2,1,3,213,Others
17047.0,85,3,1100.8999999999999,2,3,4,234,Others
17048.0,118,3,925.35,2,3,3,233,Others
17049.0,3,9,5659.98,5,5,5,555,Champions
17050.0,96,6,3228.8399999999997,2,5,5,255,Others
17051.0,194,1,247.14,1,1,1,111,Lost Customers
17052.0,28,1,413.74999999999994,4,1,2,412,Others
17053.0,131,1,498.47999999999996,2,1,3,213,Others
17054.0,28,5,1356.3300000000002,4,4,4,444,Others
17058.0,82,3,1179.8899999999999,2,3,4,234,Others
17059.0,30,5,3095.04,4,4,5,445,Others
17060.0,266,1,234.24,1,1,1,111,Lost Customers
17061.0,74,11,5232.23,2,5,5,255,Others
17062.0,314,4,538.37,1,4,3,143,Others
17063.0,21,7,1461.14,4,5,4,454,Others
17064.0,59,3,859.35,3,3,3,333,Others
17068.0,12,21,4552.139999999999,5,5,5,555,Champions
17069.0,28,9,2709.7,4,5,5,455,Potential Loyalists
17070.0,114,1,312.14,2,1,2,212,Others
17071.0,28,9,2429.03,4,5,5,455,Potential Loyalists
17073.0,18,4,1446.0900000000001,4,4,4,444,Others
17075.0,18,4,834.1199999999999,4,4,3,443,Others
17076.0,36,3,841.0799999999999,3,3,3,333,Others
17078.0,36,2,378.20000000000005,3,3,2,332,Others
17079.0,78,1,118.80000000000001,2,1,1,211,Others
17080.0,22,2,287.62,4,3,2,432,Others
17081.0,25,2,290.15999999999997,4,3,2,432,Others
17082.0,33,2,2003.85,3,3,4,334,Others
17083.0,109,3,1405.78,2,3,4,234,Others
17084.0,35,2,2949.75,3,3,5,335,Others
17085.0,123,5,1566.65,2,4,4,244,Others
17086.0,7,6,2050.08,5,5,4,554,Others
17088.0,28,4,1991.0100000000002,4,4,4,444,Others
17090.0,4,7,2043.9500000000003,5,5,4,554,Others
17091.0,3,9,3827.7600000000007,5,5,5,555,Champions
17092.0,50,4,1777.7800000000002,3,4,4,344,Others
17094.0,322,1,301.99999999999994,1,1,2,112,Others
17095.0,23,3,1324.1599999999999,4,3,4,434,Others
17096.0,15,4,1022.1299999999999,4,4,4,444,Others
17097.0,2,8,954.42,5,5,4,554,Others
17100.0,18,2,971.74,4,3,4,434,Others
17101.0,10,4,1621.73,5,4,4,544,Loyal Customers
17102.0,262,1,25.5,1,1,1,111,Lost Customers
17105.0,159,2,665.7799999999999,2,3,3,233,Others
17107.0,33,6,10815.43,3,5,5,355,New Customers
17109.0,29,6,885.0400000000001,4,5,3,453,Others
17110.0,165,1,163.3,2,1,1,211,Others
17111.0,47,1,248.60999999999996,3,1,1,311,Others
17114.0,6,8,808.62,5,5,3,553,Others
17115.0,8,3,837.4999999999997,5,3,3,533,Others
17117.0,288,1,116.19999999999999,1,1,1,111,Lost Customers
17118.0,318,1,157.02,1,1,1,111,Lost Customers
17119.0,3,2,606.91,5,3,3,533,Others
17120.0,233,1,307.46000000000004,1,1,2,112,Others
17122.0,119,1,138.32,2,1,1,211,Others
17123.0,162,1,345.29999999999995,2,1,2,212,Others
17124.0,185,1,298.89,1,1,2,112,Others
17125.0,50,1,259.35,3,1,2,312,Others
17126.0,152,5,1004.75,2,4,4,244,Others
17128.0,335,1,157.08999999999997,1,1,1,111,Lost Customers
17131.0,5,5,2463.17,5,4,5,545,Others
17133.0,16,7,4892.240000000001,4,5,5,455,Potential Loyalists
17134.0,107,2,425.0,2,3,2,232,Others
17135.0,16,7,1139.73,4,5,4,454,Others
17138.0,276,1,380.5,1,1,2,112,Others
17139.0,16,12,10668.470000000001,4,5,5,455,Potential Loyalists
17140.0,247,1,465.32,1,1,2,112,Others
17142.0,239,1,578.9999999999999,1,1,3,113,Others
17144.0,1,2,984.5699999999999,5,3,4,534,Others
17146.0,106,3,749.78,2,3,3,233,Others
17147.0,23,4,1714.59,4,4,4,444,Others
17148.0,52,1,124.88,3,1,1,311,Others
17152.0,195,3,1689.5,1,3,4,134,Others
17153.0,24,1,213.77999999999997,4,1,1,411,Others
17154.0,75,1,329.34,2,1,2,212,Others
17155.0,18,2,251.69999999999993,4,3,2,432,Others
17157.0,8,2,319.0,5,3,2,532,Others
17158.0,32,3,1266.97,4,3,4,434,Others
17159.0,22,3,1538.88,4,3,4,434,Others
17160.0,31,6,3518.0299999999997,4,5,5,455,Potential Loyalists
17162.0,29,10,1715.46,4,5,4,454,Others
17163.0,22,2,293.1,4,3,2,432,Others
17164.0,33,7,2467.35,3,5,5,355,New Customers
17165.0,284,1,158.68,1,1,1,111,Lost Customers
17166.0,39,2,206.33999999999997,3,3,1,331,Others
17169.0,58,2,835.7800000000002,3,3,3,333,Others
17171.0,289,1,224.91,1,1,1,111,Lost Customers
17172.0,79,1,317.76,2,1,2,212,Others
17173.0,5,8,3766.5999999999995,5,5,5,555,Champions
17174.0,218,1,59.9,1,1,1,111,Lost Customers
17175.0,44,4,1443.69,3,4,4,344,Others
17176.0,202,1,306.13,1,1,2,112,Others
17179.0,178,3,711.79,2,3,3,233,Others
17180.0,56,4,796.03,3,4,3,343,Others
17181.0,57,2,239.91999999999996,3,3,1,331,Others
17183.0,8,6,3347.31,5,5,5,555,Champions
17186.0,47,2,144.0,3,3,1,331,Others
17187.0,227,1,203.95,1,1,1,111,Lost Customers
17188.0,11,7,2474.23,5,5,5,555,Champions
17189.0,106,2,384.40000000000003,2,3,2,232,Others
17190.0,59,2,444.74,3,3,2,332,Others
17191.0,28,7,2095.13,4,5,5,455,Potential Loyalists
17193.0,36,7,1699.3000000000002,3,5,4,354,Others
17194.0,274,2,262.62,1,3,2,132,Others
17197.0,30,1,1013.01,4,1,4,414,Others
17198.0,24,3,692.2199999999999,4,3,3,433,Others
17201.0,54,1,342.63,3,1,2,312,Others
17203.0,36,6,3563.8499999999995,3,5,5,355,New Customers
17204.0,175,4,1564.56,2,4,4,244,Others
17205.0,54,1,384.08,3,1,2,312,Others
17206.0,53,1,204.24,3,1,1,311,Others
17211.0,27,8,2317.2200000000003,4,5,5,455,Potential Loyalists
17212.0,253,1,226.85,1,1,1,111,Lost Customers
17213.0,40,7,2781.2300000000005,3,5,5,355,New Customers
17214.0,60,6,1069.1200000000001,3,5,4,354,Others
17217.0,234,1,113.49999999999999,1,1,1,111,Lost Customers
17218.0,4,10,1960.7199999999998,5,5,4,554,Others
17219.0,32,1,114.23,4,1,1,411,Others
17220.0,24,14,3198.25,4,5,5,455,Potential Loyalists
17221.0,7,2,335.13000000000005,5,3,2,532,Others
17222.0,65,1,354.15,3,1,2,312,Others
17223.0,310,2,426.79,1,3,2,132,Others
17226.0,309,1,393.48999999999995,1,1,2,112,Others
17227.0,19,6,939.3199999999999,4,5,3,453,Others
17228.0,16,8,1906.09,4,5,4,454,Others
17229.0,96,2,318.76000000000005,2,3,2,232,Others
17230.0,264,8,3638.41,1,5,5,155,Others
17231.0,12,10,3174.32,5,5,5,555,Champions
17232.0,3,2,421.52,5,3,2,532,Others
17233.0,35,1,190.88,3,1,1,311,Others
17234.0,183,1,149.89,1,1,1,111,Lost Customers
17235.0,25,2,550.0600000000002,4,3,3,433,Others
17236.0,13,6,916.1300000000001,5,5,3,553,Others
17237.0,11,2,314.69,5,3,2,532,Others
17238.0,3,17,3744.65,5,5,5,555,Champions
17239.0,313,1,382.50000000000006,1,1,2,112,Others
17242.0,108,2,1135.04,2,3,4,234,Others
17243.0,1,26,8676.849999999999,5,5,5,555,Champions
17244.0,53,1,954.9,3,1,4,314,Others
17245.0,205,1,171.45,1,1,1,111,Lost Customers
17247.0,15,1,282.19,4,1,2,412,Others
17248.0,120,1,318.65000000000003,2,1,2,212,Others
17250.0,4,2,384.52,5,3,2,532,Others
17251.0,363,1,283.28,1,1,2,112,Others
17252.0,117,2,353.85999999999996,2,3,2,232,Others
17253.0,18,1,178.26,4,1,1,411,Others
17254.0,5,2,272.44,5,3,2,532,Others
17255.0,41,2,298.41,3,3,2,332,Others
17256.0,107,2,240.0,2,3,1,231,Others
17259.0,148,2,603.37,2,3,3,233,Others
17262.0,52,5,1253.3600000000001,3,4,4,344,Others
17263.0,208,1,63.440000000000005,1,1,1,111,Lost Customers
17265.0,139,2,562.9000000000002,2,3,3,233,Others
17266.0,2,3,310.64,5,3,2,532,Others
17267.0,127,2,317.61999999999995,2,3,2,232,Others
17268.0,108,4,763.64,2,4,3,243,Others
17272.0,42,4,2148.6300000000006,3,4,5,345,Others
17274.0,35,1,111.98000000000002,3,1,1,311,Others
17277.0,228,2,1065.3500000000001,1,3,4,134,Others
17278.0,241,1,246.04000000000002,1,1,1,111,Lost Customers
17279.0,58,1,187.82999999999998,3,1,1,311,Others
17282.0,130,3,1703.4100000000003,2,3,4,234,Others
17284.0,60,6,1652.58,3,5,4,354,Others
17286.0,22,1,153.92000000000002,4,1,1,411,Others
17287.0,26,7,1064.1100000000001,4,5,4,454,Others
17288.0,9,7,1419.73,5,5,4,554,Others
17289.0,32,3,944.4100000000001,4,3,4,434,Others
17290.0,4,2,525.24,5,3,3,533,Others
17291.0,308,1,550.8000000000001,1,1,3,113,Others
17293.0,8,9,1875.1100000000001,5,5,4,554,Others
17295.0,29,3,556.95,4,3,3,433,Others
17297.0,17,1,131.78,4,1,1,411,Others
17298.0,101,2,498.42,2,3,3,233,Others
17299.0,12,4,669.1099999999999,5,4,3,543,Others
17301.0,21,1,197.63000000000002,4,1,1,411,Others
17302.0,15,5,1135.63,4,4,4,444,Others
17303.0,361,1,250.03999999999996,1,1,2,112,Others
17306.0,11,19,8631.310000000001,5,5,5,555,Champions
17309.0,95,1,82.75,2,1,1,211,Others
17311.0,78,2,1384.85,2,3,4,234,Others
17312.0,139,3,644.3,2,3,3,233,Others
17313.0,31,1,2328.84,4,1,5,415,Others
17314.0,25,8,2527.92,4,5,5,455,Potential Loyalists
17315.0,2,38,6292.26,5,5,5,555,Champions
17317.0,46,3,2600.34,3,3,5,335,Others
17320.0,100,3,1200.6200000000001,2,3,4,234,Others
17321.0,8,2,700.8599999999999,5,3,3,533,Others
17323.0,15,7,921.0699999999999,4,5,3,453,Others
17324.0,18,4,990.2299999999999,4,4,4,444,Others
17325.0,280,1,96.8,1,1,1,111,Lost Customers
17329.0,14,2,523.11,4,3,3,433,Others
17330.0,23,2,363.9,4,3,2,432,Others
17331.0,124,1,175.2,2,1,1,211,Others
17333.0,86,1,494.25,2,1,3,213,Others
17334.0,302,2,307.02000000000004,1,3,2,132,Others
17337.0,151,4,2027.87,2,4,4,244,Others
17338.0,17,8,6643.93,4,5,5,455,Potential Loyalists
17339.0,94,2,243.36,2,3,1,231,Others
17340.0,30,11,12353.29,4,5,5,455,Potential Loyalists
17341.0,157,3,781.3599999999999,2,3,3,233,Others
17343.0,355,1,193.64,1,1,1,111,Lost Customers
17344.0,46,1,160.57000000000002,3,1,1,311,Others
17345.0,15,4,537.7400000000001,4,4,3,443,Others
17346.0,4,15,2676.56,5,5,5,555,Champions
17347.0,86,1,228.96,2,1,1,211,Others
17348.0,15,5,1159.5199999999998,4,4,4,444,Others
17349.0,179,1,110.75,1,1,1,111,Lost Customers
17350.0,8,4,1286.0700000000002,5,4,4,544,Loyal Customers
17351.0,36,3,587.15,3,3,3,333,Others
17353.0,129,2,1740.0,2,3,4,234,Others
17354.0,51,1,1393.06,3,1,4,314,Others
17356.0,312,1,178.21999999999997,1,1,1,111,Lost Customers
17357.0,24,2,388.13999999999993,4,3,2,432,Others
17358.0,303,2,365.84999999999997,1,3,2,132,Others
17359.0,11,1,127.85999999999999,5,1,1,511,Others
17360.0,17,3,585.7900000000001,4,3,3,433,Others
17361.0,49,3,488.20000000000005,3,3,2,332,Others
17362.0,239,2,312.22999999999996,1,3,2,132,Others
17364.0,1,11,4481.18,5,5,5,555,Champions
17365.0,13,8,4801.5599999999995,5,5,5,555,Champions
17367.0,238,1,168.39999999999998,1,1,1,111,Lost Customers
17368.0,23,8,1912.6700000000003,4,5,4,454,Others
17370.0,73,4,446.17999999999995,2,4,2,242,Others
17371.0,17,3,423.88999999999993,4,3,2,432,Others
17372.0,41,8,1342.68,3,5,4,354,Others
17373.0,40,4,646.9200000000001,3,4,3,343,Others
17374.0,219,2,495.7699999999999,1,3,3,133,Others
17375.0,199,3,400.09999999999997,1,3,2,132,Others
17376.0,71,2,203.2,3,3,1,331,Others
17377.0,24,20,4100.92,4,5,5,455,Potential Loyalists
17379.0,11,1,404.66,5,1,2,512,Others
17381.0,9,29,20275.61,5,5,5,555,Champions
17382.0,65,1,65.4,3,1,1,311,Others
17383.0,4,1,199.28999999999996,5,1,1,511,Others
17384.0,19,2,336.4,4,3,2,432,Others
17385.0,15,1,261.11,4,1,2,412,Others
17386.0,8,6,2686.4200000000005,5,5,5,555,Champions
17387.0,20,2,784.1099999999999,4,3,3,433,Others
17388.0,78,4,1259.5600000000002,2,4,4,244,Others
17389.0,1,34,31833.68,5,5,5,555,Champions
17391.0,164,2,508.8,2,3,3,233,Others
17392.0,307,2,457.90999999999997,1,3,2,132,Others
17394.0,219,1,203.86999999999995,1,1,1,111,Lost Customers
17396.0,39,8,7330.8,3,5,5,355,New Customers
17397.0,22,2,696.4100000000001,4,3,3,433,Others
17398.0,115,3,653.38,2,3,3,233,Others
17400.0,126,5,2129.96,2,4,5,245,Others
17402.0,5,13,2633.8499999999995,5,5,5,555,Champions
17403.0,36,1,281.62,3,1,2,312,Others
17404.0,4,15,31906.819999999996,5,5,5,555,Champions
17405.0,1,3,1031.41,5,3,4,534,Others
17406.0,333,3,2200.42,1,3,5,135,Others
17408.0,163,1,32.65,2,1,1,211,Others
17409.0,185,2,771.8499999999999,1,3,3,133,Others
17410.0,16,5,1214.72,4,4,4,444,Others
17411.0,12,3,778.9399999999999,5,3,3,533,Others
17412.0,3,7,1258.0600000000002,5,5,4,554,Others
17414.0,44,2,778.0,3,3,3,333,Others
17415.0,80,1,507.8399999999999,2,1,3,213,Others
17416.0,30,7,6893.42,4,5,5,455,Potential Loyalists
17418.0,42,2,463.46,3,3,2,332,Others
17419.0,11,12,4226.57,5,5,5,555,Champions
17420.0,50,3,598.83,3,3,3,333,Others
17422.0,16,6,1979.3700000000001,4,5,4,454,Others
17423.0,46,2,698.41,3,3,3,333,Others
17425.0,19,2,759.1700000000001,4,3,3,433,Others
17426.0,8,6,5037.26,5,5,5,555,Champions
17427.0,72,1,100.8,2,1,1,211,Others
17428.0,1,28,17256.85,5,5,5,555,Champions
17429.0,128,3,524.9200000000001,2,3,3,233,Others
17430.0,33,2,265.76000000000005,3,3,2,332,Others
17431.0,313,1,403.3,1,1,2,112,Others
17432.0,18,2,365.76,4,3,2,432,Others
17433.0,88,1,303.15999999999997,2,1,2,212,Others
17434.0,2,7,2373.8199999999997,5,5,5,555,Champions
17436.0,2,2,216.3,5,3,1,531,Others
17438.0,254,1,388.45000000000005,1,1,2,112,Others
17440.0,157,3,186.42,2,3,1,231,Others
17442.0,37,6,2248.56,3,5,5,355,New Customers
17443.0,220,1,534.24,1,1,3,113,Others
17444.0,148,3,2940.04,2,3,5,235,Others
17446.0,177,2,120.90000000000002,2,3,1,231,Others
17447.0,40,2,541.53,3,3,3,333,Others
17449.0,2,7,2520.86,5,5,5,555,Champions
17450.0,8,46,194550.78999999998,5,5,5,555,Champions
17451.0,1,7,1721.4,5,5,4,554,Others
17453.0,18,2,486.71999999999997,4,3,2,432,Others
17454.0,192,4,517.53,1,4,3,143,Others
17455.0,204,1,131.7,1,1,1,111,Lost Customers
17456.0,365,1,249.86,1,1,1,111,Lost Customers
17457.0,127,5,1737.7,2,4,4,244,Others
17458.0,15,1,316.49999999999994,4,1,2,412,Others
17459.0,43,2,657.3,3,3,3,333,Others
17460.0,94,6,622.43,2,5,3,253,Others
17461.0,23,3,757.4599999999999,4,3,3,433,Others
17462.0,60,2,675.6899999999999,3,3,3,333,Others
17463.0,16,5,1896.41,4,4,4,444,Others
17464.0,158,1,289.96000000000004,2,1,2,212,Others
17466.0,10,2,763.28,5,3,3,533,Others
17468.0,10,2,137.0,5,3,1,531,Others
17469.0,16,5,1870.9700000000003,4,4,4,444,Others
17470.0,45,5,1125.0700000000002,3,4,4,344,Others
17472.0,191,3,710.29,1,3,3,133,Others
17475.0,79,1,194.36999999999995,2,1,1,211,Others
17480.0,78,1,511.82,2,1,3,213,Others
17481.0,4,4,1255.59,5,4,4,544,Loyal Customers
17483.0,65,3,414.04,3,3,2,332,Others
17486.0,261,1,396.87,1,1,2,112,Others
17489.0,59,2,376.63999999999993,3,3,2,332,Others
17490.0,1,7,2092.32,5,5,5,555,Champions
17491.0,1,10,3558.8700000000003,5,5,5,555,Champions
17492.0,248,1,374.57,1,1,2,112,Others
17495.0,8,2,497.56000000000006,5,3,3,533,Others
17496.0,359,1,271.05,1,1,2,112,Others
17498.0,76,1,272.22,2,1,2,212,Others
17499.0,290,1,622.88,1,1,3,113,Others
17500.0,17,3,1138.0,4,3,4,434,Others
17501.0,221,2,288.59999999999997,1,3,2,132,Others
17502.0,9,4,689.0999999999999,5,4,3,543,Others
17503.0,3,2,558.9599999999999,5,3,3,533,Others
17504.0,206,9,2997.03,1,5,5,155,Others
17505.0,162,2,1145.84,2,3,4,234,Others
17506.0,76,1,302.20000000000005,2,1,2,212,Others
17507.0,262,2,605.58,1,3,3,133,Others
17508.0,281,1,387.31,1,1,2,112,Others
17509.0,58,8,6115.139999999999,3,5,5,355,New Customers
17510.0,25,1,308.48,4,1,2,412,Others
17511.0,3,31,91062.38,5,5,5,555,Champions
17512.0,29,10,2924.99,4,5,5,455,Potential Loyalists
17513.0,72,1,513.2,2,1,3,213,Others
17514.0,128,1,208.65,2,1,1,211,Others
17515.0,31,4,639.02,4,4,3,443,Others
17516.0,15,5,768.08,4,4,3,443,Others
17517.0,309,1,153.94,1,1,1,111,Lost Customers
17519.0,17,6,1844.02,4,5,4,454,Others
17520.0,54,1,546.81,3,1,3,313,Others
17521.0,30,3,723.21,4,3,3,433,Others
17522.0,2,5,1070.71,5,4,4,544,Loyal Customers
17523.0,11,4,652.74,5,4,3,543,Others
17524.0,361,1,145.0,1,1,1,111,Lost Customers
17525.0,360,1,422.7,1,1,2,112,Others
17526.0,5,4,1195.9,5,4,4,544,Loyal Customers
17527.0,54,4,939.37,3,4,3,343,Others
17528.0,1,8,3628.5,5,5,5,555,Champions
17530.0,1,10,2385.0,5,5,5,555,Champions
17531.0,190,1,296.7,1,1,2,112,Others
17534.0,54,1,223.36,3,1,1,311,Others
17535.0,280,1,164.39999999999998,1,1,1,111,Lost Customers
17536.0,177,1,76.5,2,1,1,211,Others
17537.0,30,2,897.62,4,3,3,433,Others
17538.0,26,1,98.42,4,1,1,411,Others
17540.0,25,2,578.9,4,3,3,433,Others
17542.0,270,1,170.75,1,1,1,111,Lost Customers
17545.0,43,3,645.96,3,3,3,333,Others
17548.0,234,1,103.3,1,1,1,111,Lost Customers
17549.0,24,2,148.86,4,3,1,431,Others
17550.0,197,3,267.1600000000001,1,3,2,132,Others
17551.0,359,1,306.84000000000003,1,1,2,112,Others
17552.0,60,4,930.41,3,4,3,343,Others
